Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE001DP","IE001DP","Donegal Malin Head","SPO.IE.IE001DPSample2_5","PM10","-7.33890","55.37220","25.0","m","rural-remote","background","01/01/2018 00:00:00","","SAM.IE.IE001DPSAMPLE2","2.6","m","5.5","m","25.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE001DPSample2_5","01/01/2018 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE001DP","IE001DP","Donegal Malin Head","SPO.IE.IE001DPSample2_6001","PM2.5","-7.33890","55.37220","25.0","m","rural-remote","background","01/01/2018 00:00:00","","SAM.IE.IE001DPSAMPLE2","2.6","m","5.5","m","25.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE001DPSample2_6001","01/01/2018 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE001LM","IE001LM","Leitrim Carrick-on-Shannon","SPO.IE.IE001LMSample1_5","PM10","-8.08649","53.94455","16.0","m","suburban","background","23/10/2020 00:00:00","","SAM.IE.IE001LMSAMPLE1","2.1","m","10.5","m","3.9","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE001LMSample1_5","23/10/2020 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE001LM","IE001LM","Leitrim Carrick-on-Shannon","SPO.IE.IE001LMSample1_6001","PM2.5","-8.08649","53.94455","16.0","m","suburban","background","23/10/2020 00:00:00","","SAM.IE.IE001LMSAMPLE1","2.1","m","10.5","m","3.9","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE001LMSample1_6001","23/10/2020 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE001LM","IE001LM","Leitrim Carrick-on-Shannon","SPO.IE.IE001LMSample1_8","NO2","-8.08649","53.94455","16.0","m","suburban","background","23/10/2020 00:00:00","","SAM.IE.IE001LMSAMPLE1","2.1","m","10.5","m","3.9","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE001LMSample1_8","23/10/2020 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE001LM","IE001LM","Leitrim Carrick-on-Shannon","SPO.IE.IE001LMSample1_9","NOX as NO2","-8.08649","53.94455","16.0","m","suburban","background","23/10/2020 00:00:00","","SAM.IE.IE001LMSAMPLE1","2.1","m","10.5","m","3.9","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE001LMSample1_9","23/10/2020 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE001WD","IE001WD","Wateford Merchants Quay","SPO.IE.IE001WDSample1_7","O3","-7.11791","52.26381","5.0","m","urban","traffic","13/01/2023 00:00:00","","SAM.IE.IE001WDSAMPLE1","2.1","m","20.0","m","4.2","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE001WDSample1_7","13/01/2023 00:00:00","","automatic","UV-P","","API400E","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE001WD","IE001WD","Wateford Merchants Quay","SPO.IE.IE001WDSample1_8","NO2","-7.11791","52.26381","5.0","m","urban","traffic","13/01/2023 00:00:00","","SAM.IE.IE001WDSAMPLE1","2.1","m","20.0","m","4.2","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE001WDSample1_8","13/01/2023 00:00:00","","automatic","chemi","","API200E","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE001WD","IE001WD","Wateford Merchants Quay","SPO.IE.IE001WDSample1_9","NOX as NO2","-7.11791","52.26381","5.0","m","urban","traffic","13/01/2023 00:00:00","","SAM.IE.IE001WDSAMPLE1","2.1","m","20.0","m","4.2","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE001WDSample1_9","13/01/2023 00:00:00","","automatic","chemi","","API200E","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE001WD","IE001WD","Wateford Merchants Quay","SPO.IE.IE001WDSample2_5","PM10","-7.11791","52.26381","5.0","m","urban","traffic","13/01/2023 00:00:00","","SAM.IE.IE001WDSAMPLE2","2.6","m","20.0","m","4.2","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE001WDSample2_5","13/01/2023 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE001WD","IE001WD","Wateford Merchants Quay","SPO.IE.IE001WDSample2_6001","PM2.5","-7.11791","52.26381","5.0","m","urban","traffic","13/01/2023 00:00:00","","SAM.IE.IE001WDSAMPLE2","2.6","m","20.0","m","4.2","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE001WDSample2_6001","13/01/2023 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0028A","IE0028A","Dublin Rathmines Wynnefield Road","SPO.IE.IE0028ASample1_1","SO2","-6.27806","53.35389","27.0","m","urban","background","01/01/1975 00:00:00","","SAM.IE.IE0028ASAMPLE1","2.2","m","2.0","m","1.5","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0028ASample1_1","01/01/1975 00:00:00","","automatic","UV-FL","","API100E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0028A","IE0028A","Dublin Rathmines Wynnefield Road","SPO.IE.IE0028ASample1_20","C6H6","-6.27806","53.35389","27.0","m","urban","background","01/01/1975 00:00:00","","SAM.IE.IE0028ASAMPLE1","2.2","m","2.0","m","1.5","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0028ASample1_20","01/01/1975 00:00:00","","automatic","other","","GC955","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0028A","IE0028A","Dublin Rathmines Wynnefield Road","SPO.IE.IE0028ASample1_21","C6H5-CH3","-6.27806","53.35389","27.0","m","urban","background","01/01/1975 00:00:00","","SAM.IE.IE0028ASAMPLE1","2.2","m","2.0","m","1.5","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0028ASample1_21","01/01/1975 00:00:00","","automatic","other","","GC955","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0028A","IE0028A","Dublin Rathmines Wynnefield Road","SPO.IE.IE0028ASample1_431","C6H5-C2H5","-6.27806","53.35389","27.0","m","urban","background","01/01/1975 00:00:00","","SAM.IE.IE0028ASAMPLE1","2.2","m","2.0","m","1.5","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0028ASample1_431","01/01/1975 00:00:00","","automatic","other","","GC955","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0028A","IE0028A","Dublin Rathmines Wynnefield Road","SPO.IE.IE0028ASample1_464","m,p-C6H4(CH3)2","-6.27806","53.35389","27.0","m","urban","background","01/01/1975 00:00:00","","SAM.IE.IE0028ASAMPLE1","2.2","m","2.0","m","1.5","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0028ASample1_464","01/01/1975 00:00:00","","automatic","other","","GC955","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0028A","IE0028A","Dublin Rathmines Wynnefield Road","SPO.IE.IE0028ASample1_482","o-C6H4-(CH3)2","-6.27806","53.35389","27.0","m","urban","background","01/01/1975 00:00:00","","SAM.IE.IE0028ASAMPLE1","2.2","m","2.0","m","1.5","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0028ASample1_482","01/01/1975 00:00:00","","automatic","other","","GC955","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0028A","IE0028A","Dublin Rathmines Wynnefield Road","SPO.IE.IE0028ASample1_7","O3","-6.27806","53.35389","27.0","m","urban","background","01/01/1975 00:00:00","","SAM.IE.IE0028ASAMPLE1","2.2","m","2.0","m","1.5","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0028ASample1_7","01/01/1975 00:00:00","","automatic","UV-P","","API400E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0028A","IE0028A","Dublin Rathmines Wynnefield Road","SPO.IE.IE0028ASample1_8","NO2","-6.27806","53.35389","27.0","m","urban","background","01/01/1975 00:00:00","","SAM.IE.IE0028ASAMPLE1","2.2","m","2.0","m","1.5","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0028ASample1_8","01/01/1975 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0028A","IE0028A","Dublin Rathmines Wynnefield Road","SPO.IE.IE0028ASample1_9","NOX as NO2","-6.27806","53.35389","27.0","m","urban","background","01/01/1975 00:00:00","","SAM.IE.IE0028ASAMPLE1","2.2","m","2.0","m","1.5","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0028ASample1_9","01/01/1975 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0028A","IE0028A","Dublin Rathmines Wynnefield Road","SPO.IE.IE0028ASample2_351","Acenaphthene","-6.27806","53.35389","27.0","m","urban","background","01/01/1975 00:00:00","","SAM.IE.IE0028ASAMPLE2","3.8","m","2.0","m","1.5","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0028ASample2_351","01/01/1975 00:00:00","","active","","","","","LVSauto2.3","","GC-MS","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0028A","IE0028A","Dublin Rathmines Wynnefield Road","SPO.IE.IE0028ASample2_352","Acenaphtylene","-6.27806","53.35389","27.0","m","urban","background","01/01/1975 00:00:00","","SAM.IE.IE0028ASAMPLE2","3.8","m","2.0","m","1.5","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0028ASample2_352","01/01/1975 00:00:00","","active","","","","","LVSauto2.3","","GC-MS","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0028A","IE0028A","Dublin Rathmines Wynnefield Road","SPO.IE.IE0028ASample2_435","Fluorene","-6.27806","53.35389","27.0","m","urban","background","01/01/1975 00:00:00","","SAM.IE.IE0028ASAMPLE2","3.8","m","2.0","m","1.5","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0028ASample2_435","01/01/1975 00:00:00","","active","","","","","LVSauto2.3","","GC-MS","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0028A","IE0028A","Dublin Rathmines Wynnefield Road","SPO.IE.IE0028ASample2_4406","Chrysene","-6.27806","53.35389","27.0","m","urban","background","01/01/1975 00:00:00","","SAM.IE.IE0028ASAMPLE2","3.8","m","2.0","m","1.5","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0028ASample2_4406","01/01/1975 00:00:00","","active","","","","","LVSauto2.3","","GC-MS","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0028A","IE0028A","Dublin Rathmines Wynnefield Road","SPO.IE.IE0028ASample2_465","Naphtalene","-6.27806","53.35389","27.0","m","urban","background","01/01/1975 00:00:00","","SAM.IE.IE0028ASAMPLE2","3.8","m","2.0","m","1.5","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0028ASample2_465","01/01/1975 00:00:00","","active","","","","","LVSauto2.3","","GC-MS","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
